Session ID,Turn,Question,Expected Chunk ID,Actual Chunk ID,Expected Answer,Found,Actual Answer,Result,Comments,Reasons for Failure
19,1,ผมประสบอุบัติเหตุที่ต่างจังหวัด ไปรพ.ที่ลงทะเบียนไว้ไม่ได้ ถ้าผมไปเข้า รพ.เอกชน ในต่างจังหวัด จะเบิกได้ไหม,2,"4,43,3,8,1",ได้ครับ คุณต้องการทราบรายละเอียดการเบิกรักษาพยาบาลสถานพยาบาลของ รัฐ หรือ เอกชน ครับ,False,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

กรณีประสบอันตรายหรือเจ็บป่วยฉุกเฉิน และไม่สามารถเข้ารับบริการ ณ สถานพยาบาลที่กำหนดสิทธิได้ หากเข้ารับการบริการทางการแพทย์ ณ สถานพยาบาลเอกชนอื่น สำนักงานประกันสังคมจะจ่ายค่าบริการทางการแพทย์ให้แก่สถานพยาบาลที่ให้การรักษาจนพ้นวิกฤตไม่เกิน 72 ชั่วโมง โดยผู้ประกันตนไม่ต้องสำรองจ่ายค่ะ

ทั้งนี้ จะได้รับค่าบริการทางการแพทย์เฉพาะค่าใช้จ่ายที่เกิดขึ้นจริงตามความจำเป็น ภายในระยะเวลาไม่เกิน 72 ชั่วโมงแรก โดยไม่รวมวันหยุดราชการ ตามหลักเกณฑ์และจำนวนเงินทดแทนค่าบริการทางการแพทย์กรณีประสบอันตรายหรือเจ็บป่วยฉุกเฉิน ดังนี้ค่ะ

*   ค่ารักษาพยาบาลแต่ไม่เกินวันละ 2,000 บาท
*   ค่าห้องและค่าอาหาร ตามจำนวนเท่าที่จ่ายจริงไม่เกินวันละ 700 บาท
*   ค่าห้อง ค่าอาหาร ค่ารักษาพยาบาล กรณีที่รักษาในห้อง ICU ตามจำนวนเท่าที่จ่ายจริงแต่ไม่เกินวันละ 4,500 บาท
*   กรณีที่มีความจำเป็นต้องผ่าตัดใหญ่ กำหนดอัตราตามระยะเวลาการผ่าตัด ไม่เกินครั้งละ 8,000-16,000 บาท ตามระยะเวลาการผ่าตัด
*   ค่าฟื้นคืนชีพ (cardio pulmonary resuscitation-cpr) รวมค่ายาและอุปกรณ์เท่าที่จ่ายจริงไม่เกิน 4,000 บาทต่อราย
*   ค่าตรวจทางห้องปฏิบัติการและหรือค่าเอกซเรย์ เท่าที่จ่ายจริงแต่ไม่เกิน 1,000 บาทต่อราย
*   ค่าตรวจวินิจฉัยพิเศษอื่นๆ จ่ายตามรายการและอัตราดังต่อไปนี้:
    *   ekg, ecg เท่าที่จ่ายจริงไม่เกิน 300 บาทต่อราย
    *   echocardiography เท่าที่จ่ายจริงไม่เกิน 1,500 บาทต่อราย
    *   eeg เท่าที่จ่ายจริงไม่เกิน 300 บาทต่อราย
    *   ultrasound เท่าที่จ่ายจริงไม่เกิน 1,000 บาทต่อราย
    *   cag เท่าที่จ่ายจริงไม่เกิน 15,000 บาทต่อราย
    *   endoscopy",False,"Answer content is largely relevant (explains emergency coverage and 72-hour rule), but retrieval missed the expected chunk (no overlap). Also, it diverges from the expected brief confirmation/clarification flow and adds extensive specifics.","[
  ""Expected chunk not retrieved; retrieval mismatched or pulled unrelated content"",
  ""Did not follow expected brief confirmation/clarification flow""
]"
19,2,รพ.รัฐครับ,2,"3,2,4,6,36","กรณีการประสบอันตรายหรือเจ็บป่วยฉุกเฉิน ไม่สามารถเข้ารับบริการ ณ สถานพยาบาลที่กำหนดสิทธิได้ เมื่อเข้ารับการบริการทางการแพทย์ ณ สถานพยาบาลอื่น สำนักงานประกันสังคมจ่ายค่าบริการทางการแพทย์ให้แก่ผู้ประกันตนหรือสถานพยาบาลดังนี้
โรงพยาบาลรัฐบาล
ผู้ป่วยนอก สำนักงานประกันสังคมจ่ายค่าบริการทางการแพทย์เท่าที่จ่ายจริงตามความจำเป็น
ผู้ป่วยใน สำนักงานประกันสังคมจ่ายค่าบริการทางการแพทย์ตามความจำเป็น ไม่เกิน 72 ชั่วโมงแรก ไม่รวมระยะเวลาในวันหยุดราชการ ยกเว้นค่าห้อง และค่าอาหารเท่าที่จ่ายจริงไม่เกิน 700 บาท/วัน",True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

กรณีประสบอันตรายหรือเจ็บป่วยฉุกเฉิน และไม่สามารถเข้ารับบริการ ณ สถานพยาบาลที่กำหนดสิทธิได้ หากเข้ารับการรักษา ณ โรงพยาบาลของรัฐ สำนักงานประกันสังคมจะจ่ายค่าบริการทางการแพทย์ให้ดังนี้ค่ะ

*   **ผู้ป่วยนอก:** สำนักงานประกันสังคมจะจ่ายค่าบริการทางการแพทย์เท่าที่จ่ายจริงตามความจำเป็นค่ะ
*   **ผู้ป่วยใน:** สำนักงานประกันสังคมจะจ่ายค่าบริการทางการแพทย์ตามความจำเป็น ไม่เกิน 72 ชั่วโมงแรก โดยไม่รวมระยะเวลาในวันหยุดราชการค่ะ ทั้งนี้ ยกเว้นค่าห้องและค่าอาหาร จะจ่ายเท่าที่จ่ายจริงไม่เกิน 700 บาทต่อวันค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",True,"Retrieval is acceptable as it includes the expected chunk. The answer accurately reflects the expected details for government hospitals (OPD actual as necessary; IPD covered for first 72 hours excluding holidays, room/food up to 700 THB/day). Minor stylistic additions but content is correct.",
20,1,ผมเปิดบริษัทอยู่จังหวัดเชียงใหม่ ต้องไปขึ้นทะเบียนให้ลูกจ้างที่ไหน,1,"52,45,46,1,51","นายจ้าง ที่มีสำนักงานใหญ่ในส่วนภูมิภาคให้ยื่นแบบขึ้นทะเบียนได้ที่สำนักงานประกันสังคมจังหวัดที่สถานประกอบการตั้งอยู่
***นายจ้างสามารถทำธุรกรรมผ่านทางinternet ได้ที่ www.sso.go.th***",True,นายจ้างที่มีสำนักงานใหญ่ในส่วนภูมิภาค ให้ยื่นแบบขึ้นทะเบียนได้ที่สำนักงานประกันสังคมจังหวัดที่สถานประกอบการตั้งอยู่ค่ะ,True,"Retrieval is acceptable as it includes the expected chunk. The answer correctly states where to register, but it omits the optional online channel (www.sso.go.th). Overall, mostly correct with a minor omission in answer content.",
20,2,ขอเบอร์ติดต่อสำนักงานได้ไหม,52,"45,52,49,46,1",สำนักงานประกันสังคมจังหวัดเชียงใหม่ 053112629-30,True,"นายจ้างที่มีสำนักงานใหญ่ตั้งอยู่ในเขตกรุงเทพมหานคร ให้ยื่นแบบได้ที่สำนักงานประกันสังคมกรุงเทพมหานครพื้นที่ที่สถานประกอบการตั้งอยู่ค่ะ

นายจ้างที่มีสำนักงานใหญ่ในส่วนภูมิภาค ให้ยื่นแบบขึ้นทะเบียนได้ที่สำนักงานประกันสังคมจังหวัดที่สถานประกอบการตั้งอยู่ค่ะ

หากต้องการทำธุรกรรมผ่านทางอินเทอร์เน็ต สามารถเข้าได้ที่ www.sso.go.th ค่ะ

ไม่ทราบว่าต้องการข้อมูลเพิ่มเติมเกี่ยวกับสำนักงานประกันสังคมในพื้นที่ใดเป็นพิเศษไหมคะ",False,"Retrieval is acceptable (includes expected chunk 52), but the answer content is off-topic and omits the essential phone number. Instead of providing the requested contact number for the Chiang Mai office, it gives general submission guidance.","[
  ""Response off-topic or generic, failing to address the specific question"",
  ""Answer incomplete, missing key conditions, limits, or required details""
]"
21,1,เงินค่าเทอมลูกเบิกได้เท่าไหร่ ,,"10,7,5,31,28",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ขออภัยค่ะ ข้อมูลส่วนนี้ไม่ปรากฏใน คู่มือผู้ประกันตน ที่ฉันเข้าถึงในตอนนี้ จึงยังยืนยันให้ไม่ได้ค่ะ มีเรื่องอื่นๆสอบถามเพิ่มเติมไหมคะ.",True,"Answer correctly states the information is not available, aligning with the expected response. Retrieval does not match (no expected chunks), but this did not impact the correctness of the answer.",
22,1,ประกันสังคมครอบคุมถึงประกันสุขภาพส่วนตัวไหม ,,"6,1,15,0,21",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ประกันสังคมไม่ได้ครอบคลุมถึงประกันสุขภาพส่วนตัวค่ะ ประกันสังคมจะให้ความคุ้มครองตามสิทธิประโยชน์ที่กำหนดไว้ในกองทุนประกันสังคม ซึ่งมีทั้งกรณีเจ็บป่วย คลอดบุตร ทุพพลภาพ ตาย สงเคราะห์บุตร ชราภาพ และว่างงานค่ะ

ไม่ทราบว่าสนใจรายละเอียดเกี่ยวกับสิทธิประโยชน์กรณีใดเพิ่มเติมไหมคะ",False,"Expected a fallback “no data in the system” response, but the model gave a definitive answer instead. Retrieval cannot be assessed due to missing expected chunk IDs; the main issue is with answer content not aligning with the expected intent.","[
  ""Did not follow no-data fallback; provided unsupported or speculative information""
]"
23,1,อยากได้ปฏิทินประกันสังคม ติดต่อขอรับได้ที่ไหน ,,"25,21,1,52,0",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ขออภัยค่ะ ข้อมูลส่วนนี้ไม่ปรากฏใน คู่มือผู้ประกันตน ที่ฉันเข้าถึงในตอนนี้ จึงยังยืนยันให้ไม่ได้ค่ะ มีเรื่องอื่นๆสอบถามเพิ่มเติมไหมคะ.",True,"Answer appropriately states the information is unavailable, aligning with the expected response. Retrieval comparison isn’t applicable due to no expected chunks, but the content is acceptable.",
24,1,เราสามารถเบิกเคลมค่าพักที่อยู่อาศัยจากกระกันสังคมได้ไหม ,,"27,1,30,2,14",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ขออภัยค่ะ ข้อมูลส่วนนี้ไม่ปรากฏใน คู่มือผู้ประกันตน ที่ฉันเข้าถึงในตอนนี้ จึงยังยืนยันให้ไม่ได้ค่ะ มีเรื่องอื่นๆสอบถามเพิ่มเติมไหมคะ.",True,"Answer matches the expected unavailability message. Retrieval is unclear/not comparable (no expected chunks) and appears unrelated, but the final response remains acceptable.",
25,1,ในกรณีที่ทำงานอยู่เมืองนอกแล้วต้องการส่งประกันสังคมทำได้ไหม,,"1,17,25,21,15",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ขออภัยค่ะ ข้อมูลส่วนนี้ไม่ปรากฏใน คู่มือผู้ประกันตน ที่ฉันเข้าถึงในตอนนี้ จึงยังยืนยันให้ไม่ได้ค่ะ มีเรื่องอื่นๆสอบถามเพิ่มเติมไหมคะ.",True,"Answer aligns with the expected unavailability message and is acceptable. Retrieval expectation is unspecified (no ground-truth chunks), so no clear retrieval issue.",
26,1,ทำงานบริษัทต่างชาติในไทย แต่ว่าบริษัทนั้นไม่ได้จดทะเบียนที่ไทย เป็นการทำงานแบบ remote work เราสามารถส่งประกันสังคมเองได้ไหม ,,"23,1,25,49,14",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

สำหรับกรณีของคุณที่ทำงานแบบ remote work ให้กับบริษัทต่างชาติที่ไม่ได้จดทะเบียนในไทยนั้น หากคุณต้องการส่งเงินสมทบประกันสังคมด้วยตนเอง สามารถสมัครเป็นผู้ประกันตนมาตรา 39 หรือ มาตรา 40 ได้ค่ะ

*   **ผู้ประกันตนมาตรา 39** คือ ผู้ที่เคยเป็นผู้ประกันตนมาตรา 33 มาก่อน และต้องการรักษาสิทธิประกันสังคมไว้ โดยต้องจ่ายเงินสมทบเองค่ะ
*   **ผู้ประกันตนมาตรา 40** คือ ผู้ที่ประกอบอาชีพอิสระ หรือทำงานที่ไม่มีนายจ้างตามมาตรา 33 ซึ่งคุณสมบัติของผู้สมัครมีดังนี้ค่ะ
    *   มีสัญชาติไทย
    *   อายุไม่ต่ำกว่า 15 ปีบริบูรณ์ และไม่เกิน 60 ปีบริบูรณ์
    *   ไม่เป็นผู้ประกันตนมาตรา 33 หรือมาตรา 39
    *   ไม่เป็นสมาชิกกองทุนบำเหน็จบำนาญข้าราชการ หรือกองทุนอื่นของรัฐที่มีลักษณะเดียวกัน

ไม่ทราบว่าสนใจรายละเอียดในส่วนของการสมัครมาตรา 39 หรือ มาตรา 40 เพิ่มเติมไหมคะ",False,"Expected a fallback indicating the information isn’t available in the system, but the answer provided detailed guidance (มาตรา 39/40) instead. Retrieval cannot be assessed due to missing expected chunks, and the answer content diverges from the expected response.","[
  ""Did not follow no-data fallback; provided unsupported or speculative information"",
  ""Expected chunk not retrieved; retrieval mismatched or pulled unrelated content"",
  ""Response off-topic or generic, failing to address the specific question""
]"
27,1,เราเป็นคนขับ Taxi แล้วดันไปขับรถชนสุนัขได้รับบาดเจ็บ เจ้าของสุนัขมาเรียกเงินกับเรา กรณีแบบนี้ทางประกันสังคมช่วยไรได้ไหม ,,"1,36,46,18,15",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

กรณีที่คุณขับรถชนสุนัขได้รับบาดเจ็บ และเจ้าของสุนัขมาเรียกเงินนั้น ข้อมูลในคู่มือผู้ประกันตนไม่ได้ระบุถึงความคุ้มครองในกรณีดังกล่าวค่ะ

ไม่ทราบว่าสนใจรายละเอียดเกี่ยวกับสิทธิประโยชน์อื่นๆ ของผู้ประกันตน หรือต้องการสอบถามข้อมูลเพิ่มเติมในส่วนใดไหมคะ",True,"Answer aligns with the expected intent by stating the case isn’t covered/available in the guide, which matches “no info in the database.” Retrieval can’t be assessed since expected chunks are missing, but the content is appropriate and non-misleading.",
28,1,ประกันสังคมตั้งอยู่ที่ตุก SKY9 Tower จริงหรอ ผู้ประกันตนสามารถรู้ได้ไหมว่าประกันสังคมเอาเงินของผู้กระกันตนไปลงทุนที่ไหนบ้าง ,,"1,0,25,19,21",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ขออภัยค่ะ ข้อมูลส่วนนี้ไม่ปรากฏใน คู่มือผู้ประกันตน ที่ฉันเข้าถึงในตอนนี้ จึงยังยืนยันให้ไม่ได้ค่ะ มีเรื่องอื่นๆสอบถามเพิ่มเติมไหมคะ.",True,"Answer matches the expected unavailability message and avoids unsupported claims. Retrieval cannot be assessed (no expected chunks), but the response content is appropriate and acceptable.",
29,1,ได้ยินข่าวมาว่าประกันสังคมถ้าไม่มีคนใหม่ส่งเงิน เงินจะไม่พอหรอ ตอนนี้เราอายุ 40 เราส่งมาแล้ว 20 ปี แต่เด็กรุ่นใหม่เริ่มไม่ส่งแล้ว ตอนเรา 60 เราจะได้เงินอยู่ไหม,,"28,10,6,1,27",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

สำหรับกรณีชราภาพ หากส่งเงินสมทบมาแล้ว 180 เดือนขึ้นไป จะได้รับเป็นเงินบำนาญชราภาพตลอดชีวิตค่ะ หากส่งเงินสมทบไม่ครบ 180 เดือน จะได้รับเป็นเงินบำเหน็จชราภาพค่ะ

ไม่ทราบว่าสนใจรายละเอียดเกี่ยวกับเงินบำนาญชราภาพเพิ่มเติมไหมคะ",False,"Answer deviates from the expected response (should indicate no data available) and doesn’t address the fund solvency concern; it instead gives general eligibility rules. Retrieval can’t be assessed since no expected chunks were provided, but the main issue is the answer content.","[
  ""Did not follow no-data fallback; provided unsupported or speculative information"",
  ""Response off-topic or generic, failing to address the specific question""
]"
