Session ID,Turn,Question,Expected Chunk ID,Actual Chunk ID,Expected Answer,Found,Actual Answer,Result,Comments,Reasons for Failure
19,1,ผมประสบอุบัติเหตุที่ต่างจังหวัด ไปรพ.ที่ลงทะเบียนไว้ไม่ได้ ถ้าผมไปเข้า รพ.เอกชน ในต่างจังหวัด จะเบิกได้ไหม,2,"4,43,3,8,1",ได้ครับ คุณต้องการทราบรายละเอียดการเบิกรักษาพยาบาลสถานพยาบาลของ รัฐ หรือ เอกชน ครับ,False,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

กรณีประสบอันตรายหรือเจ็บป่วยฉุกเฉิน และไม่สามารถเข้ารับบริการ ณ สถานพยาบาลที่กำหนดสิทธิได้ หากเข้ารับการบริการทางการแพทย์ ณ สถานพยาบาลเอกชนอื่น สำนักงานประกันสังคมจะจ่ายค่าบริการทางการแพทย์ให้แก่สถานพยาบาลที่ให้การรักษาจนพ้นวิกฤตไม่เกิน 72 ชั่วโมง โดยผู้ประกันตนไม่ต้องสำรองจ่ายค่ะ

ทั้งนี้ จะได้รับค่ารักษาพยาบาลแต่ไม่เกินวันละ 2,000 บาท และค่าห้องและค่าอาหารตามจำนวนที่จ่ายจริงไม่เกินวันละ 700 บาทค่ะ หากเป็นการรักษาในห้อง ICU จะได้รับค่าห้อง ค่าอาหาร ค่ารักษาพยาบาลตามจำนวนที่จ่ายจริงแต่ไม่เกินวันละ 4,500 บาทค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",True,"Answer directly addresses the question with correct emergency coverage details and is helpful; however, the retrieved chunks do not include the expected one, indicating a retrieval mismatch. Overall content is acceptable despite retrieval deviation.",
19,2,รพ.รัฐครับ,2,"3,2,4,6,36","กรณีการประสบอันตรายหรือเจ็บป่วยฉุกเฉิน ไม่สามารถเข้ารับบริการ ณ สถานพยาบาลที่กำหนดสิทธิได้ เมื่อเข้ารับการบริการทางการแพทย์ ณ สถานพยาบาลอื่น สำนักงานประกันสังคมจ่ายค่าบริการทางการแพทย์ให้แก่ผู้ประกันตนหรือสถานพยาบาลดังนี้
โรงพยาบาลรัฐบาล
ผู้ป่วยนอก สำนักงานประกันสังคมจ่ายค่าบริการทางการแพทย์เท่าที่จ่ายจริงตามความจำเป็น
ผู้ป่วยใน สำนักงานประกันสังคมจ่ายค่าบริการทางการแพทย์ตามความจำเป็น ไม่เกิน 72 ชั่วโมงแรก ไม่รวมระยะเวลาในวันหยุดราชการ ยกเว้นค่าห้อง และค่าอาหารเท่าที่จ่ายจริงไม่เกิน 700 บาท/วัน",True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

กรณีประสบอันตรายหรือเจ็บป่วยฉุกเฉิน และไม่สามารถเข้ารับบริการ ณ สถานพยาบาลที่กำหนดสิทธิได้ หากเข้ารับการรักษาพยาบาล ณ โรงพยาบาลของรัฐอื่น สำนักงานประกันสังคมจะจ่ายค่าบริการทางการแพทย์ให้เท่าที่จ่ายจริงตามความจำเป็นค่ะ

สำหรับผู้ป่วยนอก สำนักงานประกันสังคมจะจ่ายค่าบริการทางการแพทย์เท่าที่จ่ายจริงตามความจำเป็นค่ะ

ส่วนผู้ป่วยใน สำนักงานประกันสังคมจะจ่ายค่าบริการทางการแพทย์ตามความจำเป็น ไม่เกิน 72 ชั่วโมงแรก โดยไม่รวมระยะเวลาในวันหยุดราชการค่ะ ทั้งนี้ จะยกเว้นค่าห้องและค่าอาหารเท่าที่จ่ายจริงไม่เกิน 700 บาทต่อวันค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",True,"Retrieval includes the expected chunk (2) among others, which is acceptable. The answer correctly states outpatient and inpatient payment rules for government hospitals, including the 72-hour limit and 700 baht/day room and food cap. Clear and accurate with minor extra politeness, no missing essentials.",
20,1,ผมเปิดบริษัทอยู่จังหวัดเชียงใหม่ ต้องไปขึ้นทะเบียนให้ลูกจ้างที่ไหน,1,"52,45,46,1,51","นายจ้าง ที่มีสำนักงานใหญ่ในส่วนภูมิภาคให้ยื่นแบบขึ้นทะเบียนได้ที่สำนักงานประกันสังคมจังหวัดที่สถานประกอบการตั้งอยู่
***นายจ้างสามารถทำธุรกรรมผ่านทางinternet ได้ที่ www.sso.go.th***",True,นายจ้างที่มีสำนักงานใหญ่ในส่วนภูมิภาค ให้ยื่นแบบขึ้นทะเบียนได้ที่สำนักงานประกันสังคมจังหวัดที่สถานประกอบการตั้งอยู่ค่ะ,True,Retrieval is acceptable as it includes the expected chunk. The answer correctly states where to register but omits the optional online registration information (www.sso.go.th). Overall mostly correct with a minor omission in answer content.,
20,2,ขอเบอร์ติดต่อสำนักงานได้ไหม,52,"45,52,49,46,1",สำนักงานประกันสังคมจังหวัดเชียงใหม่ 053112629-30,True,"นายจ้างที่มีสำนักงานใหญ่ตั้งอยู่ในเขตกรุงเทพมหานคร ให้ยื่นแบบได้ที่สำนักงานประกันสังคมกรุงเทพมหานครพื้นที่ที่สถานประกอบการตั้งอยู่ค่ะ

นายจ้างที่มีสำนักงานใหญ่ในส่วนภูมิภาค ให้ยื่นแบบขึ้นทะเบียนได้ที่สำนักงานประกันสังคมจังหวัดที่สถานประกอบการตั้งอยู่ค่ะ

หากต้องการทำธุรกรรมผ่านทางอินเทอร์เน็ต สามารถเข้าได้ที่ www.sso.go.th ค่ะ

ไม่ทราบว่าต้องการข้อมูลเพิ่มเติมในส่วนไหนอีกไหมคะ",False,"Retrieval included the expected chunk (52), but the answer did not provide the requested phone number and instead gave procedural information, making the content off-topic for the question.","[
  ""Answer off-topic or mismatched to the question or expected content"",
  ""Missing essential details required by the question (numbers, formulas, limits)""
]"
21,1,เงินค่าเทอมลูกเบิกได้เท่าไหร่ ,,"10,7,5,31,28",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ขออภัยค่ะ ข้อมูลส่วนนี้ไม่ปรากฏใน คู่มือผู้ประกันตน ที่ฉันเข้าถึงในตอนนี้ จึงยังยืนยันให้ไม่ได้ค่ะ มีเรื่องอื่นๆสอบถามเพิ่มเติมไหมคะ.",True,"Answer conveys that the information is not available, matching the expected response. Retrieval is not clearly aligned (expected chunk IDs are undefined), but it did not affect the correctness of the answer.",
22,1,ประกันสังคมครอบคุมถึงประกันสุขภาพส่วนตัวไหม ,,"6,1,15,0,21",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ประกันสังคมไม่ได้ครอบคลุมถึงประกันสุขภาพส่วนตัวค่ะ ประกันสังคมจะให้ความคุ้มครองตามสิทธิประโยชน์ที่กำหนดไว้ในกองทุนประกันสังคม ซึ่งมีทั้งกรณีเจ็บป่วย คลอดบุตร ทุพพลภาพ ตาย สงเคราะห์บุตร ชราภาพ และว่างงานค่ะ

ไม่ทราบว่าสนใจรายละเอียดในส่วนไหนเพิ่มเติมไหมคะ",False,Does not follow the expected fallback; the answer provides definitive coverage details instead of stating the information is unavailable. Retrieval also does not align with the expectation (no specific chunks were expected).,"[
  ""Did not follow 'no data' fallback; gave unsupported or hallucinated details"",
  ""Incorrect or unnecessary chunk retrieval""
]"
23,1,อยากได้ปฏิทินประกันสังคม ติดต่อขอรับได้ที่ไหน ,,"25,21,1,52,0",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ขออภัยค่ะ ข้อมูลส่วนนี้ไม่ปรากฏใน คู่มือผู้ประกันตน ที่ฉันเข้าถึงในตอนนี้ จึงยังยืนยันให้ไม่ได้ค่ะ มีเรื่องอื่นๆสอบถามเพิ่มเติมไหมคะ.",True,"Answer appropriately indicates the information isn’t available, aligning with the expected response. Retrieval can’t be assessed due to no expected chunks (nan), but the content is acceptable and non-hallucinatory.",
24,1,เราสามารถเบิกเคลมค่าพักที่อยู่อาศัยจากกระกันสังคมได้ไหม ,,"27,1,30,2,14",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ขออภัยค่ะ ข้อมูลส่วนนี้ไม่ปรากฏใน คู่มือผู้ประกันตน ที่ฉันเข้าถึงในตอนนี้ จึงยังยืนยันให้ไม่ได้ค่ะ มีเรื่องอื่นๆสอบถามเพิ่มเติมไหมคะ.",True,Answer aligns with the expected response (information not available). Retrieval cannot be assessed since no expected chunks were provided. Overall acceptable.,
25,1,ในกรณีที่ทำงานอยู่เมืองนอกแล้วต้องการส่งประกันสังคมทำได้ไหม,,"1,17,25,21,15",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

การส่งเงินสมทบประกันสังคมนั้น จะต้องเป็นผู้ที่ทำงานในประเทศไทยค่ะ หากทำงานอยู่ต่างประเทศ จะไม่สามารถส่งเงินสมทบในระบบประกันสังคมมาตรา 33, 39 หรือ 40 ได้ค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",False,"Answer conflicts with the expected response (should state information is unavailable) and provides definitive policy claims instead. Retrieval cannot be validated against expected chunks (none provided), and the content may be inaccurate. Marked incorrect due to answer content not aligning with expected intent.","[
  ""Did not follow 'no data' fallback; gave unsupported or hallucinated details"",
  ""Answer off-topic or mismatched to the question or expected content"",
  ""Provided factually incorrect or misleading amounts and policy details""
]"
26,1,ทำงานบริษัทต่างชาติในไทย แต่ว่าบริษัทนั้นไม่ได้จดทะเบียนที่ไทย เป็นการทำงานแบบ remote work เราสามารถส่งประกันสังคมเองได้ไหม ,,"23,1,25,49,14",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

สำหรับกรณีของคุณที่ทำงานแบบ remote work ให้กับบริษัทต่างชาติที่ไม่ได้จดทะเบียนในไทยนั้น หากคุณต้องการส่งเงินสมทบประกันสังคมด้วยตนเอง สามารถสมัครเป็นผู้ประกันตนมาตรา 40 ได้ค่ะ

คุณสมบัติของผู้สมัครมาตรา 40 มีดังนี้ค่ะ
*   มีสัญชาติไทย
*   อายุไม่ต่ำกว่า 15 ปีบริบูรณ์ และไม่เกิน 60 ปีบริบูรณ์
*   ไม่เป็นผู้ประกันตนมาตรา 33 หรือมาตรา 39
*   ไม่เป็นสมาชิกกองทุนบำเหน็จบำนาญข้าราชการ หรือกองทุนของรัฐวิสาหกิจ หรือหน่วยงานอื่นของรัฐ

หากคุณมีคุณสมบัติตรงตามนี้ สามารถสมัครได้ที่สำนักงานประกันสังคม หรือสมัครผ่านทางเว็บไซต์ www.sso.go.th ค่ะ

ไม่ทราบว่าสนใจรายละเอียดเกี่ยวกับมาตรา 40 เพิ่มเติมไหมคะ",True,"Answer is generally correct and helpful (suggesting Section 40 for voluntary contributions). Expected answer was a fallback (“no data”), but the provided content is still acceptable; retrieval cannot be assessed due to missing expected chunks.",
27,1,เราเป็นคนขับ Taxi แล้วดันไปขับรถชนสุนัขได้รับบาดเจ็บ เจ้าของสุนัขมาเรียกเงินกับเรา กรณีแบบนี้ทางประกันสังคมช่วยไรได้ไหม ,,"1,36,46,18,15",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

กรณีที่คุณขับรถ Taxi แล้วเกิดอุบัติเหตุชนสุนัขได้รับบาดเจ็บ และเจ้าของสุนัขมาเรียกเงินนั้น ข้อมูลในคู่มือผู้ประกันตนไม่ได้ระบุถึงความคุ้มครองในกรณีดังกล่าวค่ะ

ไม่ทราบว่าสนใจรายละเอียดเกี่ยวกับสิทธิประโยชน์อื่นๆ ของผู้ประกันตน หรือต้องการสอบถามข้อมูลเพิ่มเติมในส่วนใดไหมคะ",True,"Answer aligns with the expected fallback by stating the guide lacks information on this scenario; content is acceptable. Retrieval is not comparable since no expected chunks were defined, but it did not affect the response.",
28,1,ประกันสังคมตั้งอยู่ที่ตุก SKY9 Tower จริงหรอ ผู้ประกันตนสามารถรู้ได้ไหมว่าประกันสังคมเอาเงินของผู้กระกันตนไปลงทุนที่ไหนบ้าง ,,"1,0,25,19,21",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ขออภัยค่ะ ข้อมูลส่วนนี้ไม่ปรากฏใน คู่มือผู้ประกันตน ที่ฉันเข้าถึงในตอนนี้ จึงยังยืนยันให้ไม่ได้ค่ะ มีเรื่องอื่นๆสอบถามเพิ่มเติมไหมคะ.",True,Answer aligns with the expected response by stating the information is not available; wording differences are acceptable. Retrieval can’t be assessed since no expected chunks were provided. Overall acceptable with minor stylistic additions.,
29,1,ได้ยินข่าวมาว่าประกันสังคมถ้าไม่มีคนใหม่ส่งเงิน เงินจะไม่พอหรอ ตอนนี้เราอายุ 40 เราส่งมาแล้ว 20 ปี แต่เด็กรุ่นใหม่เริ่มไม่ส่งแล้ว ตอนเรา 60 เราจะได้เงินอยู่ไหม,,"28,10,6,1,27",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

สำหรับกรณีชราภาพ หากผู้ประกันตนจ่ายเงินสมทบมาแล้ว 180 เดือนขึ้นไป เมื่ออายุครบ 55 ปีบริบูรณ์ จะได้รับเป็นเงินบำนาญชราภาพเป็นรายเดือนตลอดชีวิตค่ะ

หากต้องการทราบรายละเอียดเพิ่มเติมเกี่ยวกับเงื่อนไขการรับเงินบำนาญชราภาพ สามารถสอบถามเพิ่มเติมได้นะคะ",False,"Answer provides generic eligibility info and doesn’t address the user’s solvency concern or the expected ‘no data available’ response. Retrieval expectation is unspecified, but the main issue is answer content not matching the question’s intent.","[
  ""Answer off-topic or mismatched to the question or expected content"",
  ""Did not follow 'no data' fallback; gave unsupported or hallucinated details""
]"
