Session ID,Turn,Question,Expected Chunk ID,Actual Chunk ID,Expected Answer,Found,Actual Answer,Result,Comments,Reasons for Failure
18,1,ขอทราบรายละเอียดเกี่ยวกับการเปลี่ยนอวัยวะกระจกตา,2,"2,39,1,44,36,38,6,5,29,8,15,46","การเปลี่ยนอวัยวะกระจกตา
ผู้ประกันตนที่มีความประสงค์จะเปลี่ยนกระจกตา จะต้องได้รับการอนุมัติสิทธิจากสำนักงานเพื่อเข้ารับการผ่าตัดเปลี่ยนกระจกตาในสถานพยาบาลที่ทำความตกลงก่อนเข้ารับบริการ โดยสำนักงานเหมาจ่ายค่าบริการทางการแพทย์ให้แก่สถานพยาบาลในความตกลง ในอัตรา 35,000 บาท และจ่ายค่าจัดเก็บและรักษาคุณภาพดวงตาแก่สภากาชาดไทยในอัตราดวงละ 15,000 บาท กรณีที่มีการผ่าตัดกระจกตาร่วมกับการผ่าตัดต้อกระจกและใส่เลนส์เทียมเหมาจ่ายค่าเลนส์เทียมให้สถานพยาบาลตามอัตราที่ปรากฏในบัญชีรายการและอัตราค่าอวัยวะเทียมและอุปกรณ์ในการบำบัดรักษาโรค",True,"การเปลี่ยนอวัยวะกระจกตา ผู้ประกันตนที่มีความประสงค์จะเปลี่ยนกระจกตา จะต้องได้รับการอนุมัติสิทธิจากสำนักงานเพื่อเข้ารับการผ่าตัดเปลี่ยนกระจกตาในสถานพยาบาลที่ทำความตกลงก่อนเข้ารับบริการค่ะ สำนักงานจะเหมาจ่ายค่าบริการทางการแพทย์ให้แก่สถานพยาบาลในความตกลง ในอัตรา 35,000 บาท และจ่ายค่าจัดเก็บและรักษาคุณภาพดวงตาแก่สภากาชาดไทยในอัตราดวงละ 15,000 บาทค่ะ

หากเป็นการผ่าตัดกระจกตาร่วมกับการผ่าตัดต้อกระจกและใส่เลนส์เทียม จะมีการเหมาจ่ายค่าเลนส์เทียมให้สถานพยาบาลตามอัตราที่กำหนดค่ะ

ไม่ทราบว่าสนใจรายละเอียดในส่วนนี้เพิ่มเติมไหมคะ",True,"Retrieval is acceptable since it includes the expected chunk. The answer accurately covers approval requirements, payment rates (35,000 and 15,000), and the combined cataract/IOL case; it slightly generalizes the specific schedule reference but remains correct overall.",
19,1,ผมประสบอุบัติเหตุที่ต่างจังหวัด ไปรพ.ที่ลงทะเบียนไว้ไม่ได้ ถ้าผมไปเข้า รพ.เอกชน ในต่างจังหวัด จะเบิกได้ไหม,2,"4,43,3,8,1,2,46,7,22,27,6,13",ได้ครับ คุณต้องการทราบรายละเอียดการเบิกรักษาพยาบาลสถานพยาบาลของ รัฐ หรือ เอกชน ครับ,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

กรณีประสบอันตรายหรือเจ็บป่วยฉุกเฉิน และไม่สามารถเข้ารับบริการ ณ สถานพยาบาลที่กำหนดสิทธิได้ หากเข้ารับการบริการทางการแพทย์ ณ สถานพยาบาลเอกชนอื่น สำนักงานประกันสังคมจะจ่ายค่าบริการทางการแพทย์ให้แก่สถานพยาบาลที่ให้การรักษาจนพ้นวิกฤตไม่เกิน 72 ชั่วโมง โดยผู้ประกันตนไม่ต้องสำรองจ่ายค่ะ

ทั้งนี้ จะได้รับค่าบริการทางการแพทย์เฉพาะค่าใช้จ่ายที่เกิดขึ้นจริงตามความจำเป็น ภายในระยะเวลาไม่เกิน 72 ชั่วโมงแรก โดยไม่รวมวันหยุดราชการ ตามหลักเกณฑ์และจำนวนเงินทดแทนค่าบริการทางการแพทย์กรณีประสบอันตรายหรือเจ็บป่วยฉุกเฉิน ดังนี้ค่ะ

*   ค่ารักษาพยาบาลแต่ไม่เกินวันละ 2,000 บาท
*   ค่าห้องและค่าอาหาร ตามจำนวนเท่าที่จ่ายจริงไม่เกินวันละ 700 บาท
*   ค่าห้อง ค่าอาหาร ค่ารักษาพยาบาล กรณีที่รักษาในห้อง ICU ตามจำนวนเท่าที่จ่ายจริงแต่ไม่เกินวันละ 4,500 บาท
*   ค่าฟื้นคืนชีพ (cardio pulmonary resuscitation-cpr) รวมค่ายาและอุปกรณ์เท่าที่จ่ายจริงไม่เกิน 4,000 บาทต่อราย
*   ค่าตรวจทางห้องปฏิบัติการและหรือค่าเอกซเรย์ เท่าที่จ่ายจริงแต่ไม่เกิน 1,000 บาทต่อราย

มีเรื่องอื่น ๆ อยากสอบถามเพิ่มเติมไหมคะ?",True,Retrieval includes the expected chunk. The answer correctly addresses that treatment at a private hospital can be covered in emergencies with conditions and provides relevant details; it is more detailed than the expected brief follow-up but remains acceptable.,
19,2,รพ.รัฐครับ,2,"3,2,4,6,36,8,1,5,7,27,23,43","กรณีการประสบอันตรายหรือเจ็บป่วยฉุกเฉิน ไม่สามารถเข้ารับบริการ ณ สถานพยาบาลที่กำหนดสิทธิได้ เมื่อเข้ารับการบริการทางการแพทย์ ณ สถานพยาบาลอื่น สำนักงานประกันสังคมจ่ายค่าบริการทางการแพทย์ให้แก่ผู้ประกันตนหรือสถานพยาบาลดังนี้
โรงพยาบาลรัฐบาล
ผู้ป่วยนอก สำนักงานประกันสังคมจ่ายค่าบริการทางการแพทย์เท่าที่จ่ายจริงตามความจำเป็น
ผู้ป่วยใน สำนักงานประกันสังคมจ่ายค่าบริการทางการแพทย์ตามความจำเป็น ไม่เกิน 72 ชั่วโมงแรก ไม่รวมระยะเวลาในวันหยุดราชการ ยกเว้นค่าห้อง และค่าอาหารเท่าที่จ่ายจริงไม่เกิน 700 บาท/วัน",True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

กรณีประสบอันตรายหรือเจ็บป่วยฉุกเฉิน และไม่สามารถเข้ารับบริการ ณ สถานพยาบาลที่กำหนดสิทธิได้ หากเข้ารับการบริการทางการแพทย์ ณ โรงพยาบาลของรัฐอื่น สำนักงานประกันสังคมจะจ่ายค่าบริการทางการแพทย์ให้แก่ผู้ประกันตนหรือสถานพยาบาล ดังนี้ค่ะ

*   **ผู้ป่วยนอก:** สำนักงานประกันสังคมจ่ายค่าบริการทางการแพทย์เท่าที่จ่ายจริงตามความจำเป็น
*   **ผู้ป่วยใน:** สำนักงานประกันสังคมจ่ายค่าบริการทางการแพทย์ตามความจำเป็น ไม่เกิน 72 ชั่วโมงแรก ไม่รวมระยะเวลาในวันหยุดราชการ ยกเว้นค่าห้องและค่าอาหารเท่าที่จ่ายจริงไม่เกิน 700 บาทต่อวันค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",True,"Retrieval includes the expected chunk (2) though with extra noise. The answer accurately restates the emergency coverage for government hospitals, including OPD/IPD details, 72-hour limit, and the 700 THB/day room and food cap. Overall correct and acceptable.",
20,1,ผมเปิดบริษัทอยู่จังหวัดเชียงใหม่ ต้องไปขึ้นทะเบียนให้ลูกจ้างที่ไหน,1,"52,45,46,1,51,49,0,32,23,43,41,44","นายจ้าง ที่มีสำนักงานใหญ่ในส่วนภูมิภาคให้ยื่นแบบขึ้นทะเบียนได้ที่สำนักงานประกันสังคมจังหวัดที่สถานประกอบการตั้งอยู่
***นายจ้างสามารถทำธุรกรรมผ่านทางinternet ได้ที่ www.sso.go.th***",True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

นายจ้างที่มีสำนักงานใหญ่ในส่วนภูมิภาค ให้ยื่นแบบขึ้นทะเบียนได้ที่สำนักงานประกันสังคมจังหวัดที่สถานประกอบการตั้งอยู่ค่ะ

ไม่ทราบว่าสนใจรายละเอียดตรงไหนเพิ่มเติมไหมคะ?",True,"Retrieval is acceptable as it includes the expected chunk. The answer correctly states where to register but omits the online option and URL (www.sso.go.th), which is a minor omission.",
20,2,ขอเบอร์ติดต่อสำนักงานได้ไหม,52,"45,52,49,46,1,14,21,19,0,39,38,4",สำนักงานประกันสังคมจังหวัดเชียงใหม่ 053112629-30,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

หากต้องการติดต่อสำนักงานประกันสังคม สามารถติดต่อได้ที่ สายด่วน 1506 ตลอด 24 ชั่วโมงค่ะ

มีเรื่องอื่น ๆ อยากสอบถามเพิ่มเติมไหมคะ?",False,"Retrieval included the correct chunk (52), but the answer did not provide the requested office number and instead gave the general hotline. Essential information (Chiang Mai office 053-112629-30) was omitted, so the answer content is inadequate.","[
  ""Incomplete answers omitting essential details, numbers, or specific requested information"",
  ""Irrelevant, generic, or off-topic responses not using retrieved context properly""
]"
21,1,เงินค่าเทอมลูกเบิกได้เท่าไหร่ ,,"10,7,5,31,28,1,9,27,18,8,36,2",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ขออภัยค่ะ ข้อมูลส่วนนี้ไม่ปรากฏใน คู่มือผู้ประกันตน ที่ฉันเข้าถึงในตอนนี้ จึงยังยืนยันให้ไม่ได้ค่ะ มีเรื่องอื่นๆสอบถามเพิ่มเติมไหมคะ.",True,"Answer appropriately states the information is not available, matching the expected answer. Retrieval cannot be assessed since no expected chunks were provided.",
22,1,ประกันสังคมครอบคุมถึงประกันสุขภาพส่วนตัวไหม ,,"6,1,15,0,21,25,20,48,28,22,18,10",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ประกันสังคมไม่ได้ครอบคลุมถึงประกันสุขภาพส่วนตัวค่ะ ประกันสังคมจะให้ความคุ้มครองตามสิทธิประโยชน์ที่กำหนดไว้ในกองทุนประกันสังคม ซึ่งมีทั้งกรณีเจ็บป่วย คลอดบุตร ทุพพลภาพ ตาย สงเคราะห์บุตร ชราภาพ และว่างงานค่ะ

ไม่ทราบว่าสนใจรายละเอียดในส่วนไหนเพิ่มเติมไหมคะ",False,"Despite being plausible, the answer should have indicated no data available as expected. Retrieval has no corresponding expected chunks, and the content deviates from the expected fallback response.","[
  ""Failed to follow “information unavailable” fallback; provided unsupported guidance instead"",
  ""Missing expected chunk; retrieval failure causing unsupported or hallucinated content""
]"
23,1,อยากได้ปฏิทินประกันสังคม ติดต่อขอรับได้ที่ไหน ,,"25,21,1,52,0,49,19,14,39,46,15,17",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ขออภัยค่ะ ข้อมูลส่วนนี้ไม่ปรากฏใน คู่มือผู้ประกันตน ที่ฉันเข้าถึงในตอนนี้ จึงยังยืนยันให้ไม่ได้ค่ะ มีเรื่องอื่นๆสอบถามเพิ่มเติมไหมคะ.",True,"Answer correctly conveys that the information is not available, which matches the expected response. Retrieval cannot be assessed since no expected chunks were provided. Minor stylistic differences but content is acceptable.",
24,1,เราสามารถเบิกเคลมค่าพักที่อยู่อาศัยจากกระกันสังคมได้ไหม ,,"27,1,30,2,14,28,17,7,15,51,26,19",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ขออภัยค่ะ ข้อมูลส่วนนี้ไม่ปรากฏใน คู่มือผู้ประกันตน ที่ฉันเข้าถึงในตอนนี้ จึงยังยืนยันให้ไม่ได้ค่ะ มีเรื่องอื่นๆสอบถามเพิ่มเติมไหมคะ.",True,"Answer matches the expected response that the information isn’t available; retrieval has no ground-truth target, so not an issue. Content is polite and consistent with the expected intent.",
25,1,ในกรณีที่ทำงานอยู่เมืองนอกแล้วต้องการส่งประกันสังคมทำได้ไหม,,"1,17,25,21,15,46,44,49,20,0,14,36",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ขออภัยค่ะ ข้อมูลส่วนนี้ไม่ปรากฏใน คู่มือผู้ประกันตน ที่ฉันเข้าถึงในตอนนี้ จึงยังยืนยันให้ไม่ได้ค่ะ มีเรื่องอื่นๆสอบถามเพิ่มเติมไหมคะ.",True,"Answer matches the expected fallback stating the info is unavailable. Expected chunk IDs are none, so retrieval cannot be meaningfully assessed; content is acceptable.",
26,1,ทำงานบริษัทต่างชาติในไทย แต่ว่าบริษัทนั้นไม่ได้จดทะเบียนที่ไทย เป็นการทำงานแบบ remote work เราสามารถส่งประกันสังคมเองได้ไหม ,,"23,1,25,49,14,19,15,26,21,51,44,0",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

สำหรับกรณีของคุณที่ทำงานแบบ remote work ให้กับบริษัทต่างชาติที่ไม่ได้จดทะเบียนในไทยนั้น หากคุณต้องการส่งเงินสมทบประกันสังคมด้วยตนเอง สามารถสมัครเป็นผู้ประกันตนมาตรา 40 ได้ค่ะ

คุณสมบัติของผู้สมัครมาตรา 40 มีดังนี้ค่ะ
*   มีสัญชาติไทย
*   อายุไม่ต่ำกว่า 15 ปีบริบูรณ์ และไม่เกิน 60 ปีบริบูรณ์
*   ไม่เป็นผู้ประกันตนมาตรา 33 หรือมาตรา 39
*   ไม่เป็นสมาชิกกองทุนบำเหน็จบำนาญข้าราชการ หรือกองทุนอื่นของรัฐที่มีลักษณะเดียวกัน

หากคุณมีคุณสมบัติตรงตามนี้ สามารถสมัครได้ที่สำนักงานประกันสังคม หรือสมัครผ่านระบบอินเทอร์เน็ตที่เว็บไซต์ www.sso.go.th/section40_regist/ หรือสมัครผ่านหน่วยบริการที่ทำความตกลงกับสำนักงานประกันสังคม เช่น เคาน์เตอร์เซอร์วิสในร้านเซเว่นอีเลฟเว่นค่ะ

ไม่ทราบว่าสนใจรายละเอียดในส่วนของการสมัครหรือการชำระเงินสมทบเพิ่มเติมไหมคะ",False,"The system expected a fallback indicating no available information, but the answer provided detailed guidance instead. Retrieval is unclear (expected chunks are none), and the content appears unsupported by the KB for this turn.","[
  ""Failed to follow 'information unavailable' fallback; provided unsupported guidance instead"",
  ""Missing expected chunk; retrieval failure causing unsupported or hallucinated content""
]"
27,1,เราเป็นคนขับ Taxi แล้วดันไปขับรถชนสุนัขได้รับบาดเจ็บ เจ้าของสุนัขมาเรียกเงินกับเรา กรณีแบบนี้ทางประกันสังคมช่วยไรได้ไหม ,,"1,36,46,18,15,28,9,27,49,43,21,29",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

กรณีที่คุณขับรถ Taxi แล้วประสบอุบัติเหตุชนสุนัขได้รับบาดเจ็บ และเจ้าของสุนัขมาเรียกเงินนั้น ข้อมูลในคู่มือผู้ประกันตนไม่ได้ระบุถึงความคุ้มครองในกรณีดังกล่าวค่ะ

อย่างไรก็ตาม หากคุณเป็นผู้ประกันตนตามมาตรา 33 หรือมาตรา 40 และได้รับบาดเจ็บจากการทำงาน หรือประสบอุบัติเหตุที่เกี่ยวข้องกับการทำงาน อาจมีสิทธิได้รับความคุ้มครองจากกองทุนเงินทดแทนค่ะ

ไม่ทราบว่าคุณต้องการสอบถามรายละเอียดเพิ่มเติมเกี่ยวกับสิทธิประโยชน์ในกรณีใดเป็นพิเศษไหมคะ",True,"Mostly acceptable: it acknowledges the handbook lacks information for this scenario, aligning with the expected “no data” response. Minor issue: it adds extra guidance and inaccurately suggests Section 40 might relate to the Workmen’s Compensation Fund. Retrieval not comparable (no expected chunks).",
28,1,ประกันสังคมตั้งอยู่ที่ตุก SKY9 Tower จริงหรอ ผู้ประกันตนสามารถรู้ได้ไหมว่าประกันสังคมเอาเงินของผู้กระกันตนไปลงทุนที่ไหนบ้าง ,,"1,0,25,19,21,20,14,15,18,9,2,26",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

ขออภัยค่ะ ข้อมูลส่วนนี้ไม่ปรากฏใน คู่มือผู้ประกันตน ที่ฉันเข้าถึงในตอนนี้ จึงยังยืนยันให้ไม่ได้ค่ะ มีเรื่องอื่นๆสอบถามเพิ่มเติมไหมคะ.",True,Answer aligns with the expected “information not available” response and is appropriate. Retrieval can’t be assessed due to no expected chunks provided. Minor stylistic differences but content is acceptable.,
29,1,ได้ยินข่าวมาว่าประกันสังคมถ้าไม่มีคนใหม่ส่งเงิน เงินจะไม่พอหรอ ตอนนี้เราอายุ 40 เราส่งมาแล้ว 20 ปี แต่เด็กรุ่นใหม่เริ่มไม่ส่งแล้ว ตอนเรา 60 เราจะได้เงินอยู่ไหม,,"28,10,6,1,27,12,7,9,18,20,23,21",ขออภัยครับ ข้อมูลนี้ยังไม่มีในฐานข้อมูลของระบบในขณะนี้,True,"สวัสดีค่ะ ดิฉันน้องออมสุข จากสำนักงานประกันสังคม ยินดีช่วยตรวจข้อมูล ‘คู่มือผู้ประกันตน’ ค่ะ

สำหรับกรณีชราภาพ หากส่งเงินสมทบมาแล้ว 180 เดือนขึ้นไป เมื่ออายุครบ 55 ปีบริบูรณ์ จะได้รับเป็นเงินบำนาญชราภาพตลอดชีวิตค่ะ

หากส่งเงินสมทบไม่ครบ 180 เดือน จะได้รับเป็นเงินบำเหน็จชราภาพค่ะ

ไม่ทราบว่าสนใจรายละเอียดเกี่ยวกับเงินบำนาญชราภาพเพิ่มเติมไหมคะ",True,"Answer gives correct eligibility for old-age pension (180 months → lifetime pension from 55), which addresses the user’s concern implicitly; it doesn’t directly discuss the fund solvency rumor. Retrieval can’t be assessed since no expected chunks were provided.",
